[01:10:56] [Client thread/INFO]: Setting user: Player611
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000jQ
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000jR
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000jS
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000jT
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000jU
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000jV
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000jW
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000jX
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000jY
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000jZ
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000k0
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000k1
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000k2
[11:53:29] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:29] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000k3
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000k4
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000k5
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000k6
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000k7
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000k8
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000k9
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ka
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kb
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kc
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kd
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ke
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kf
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kg
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kh
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ki
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kj
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kk
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kl
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000km
[11:53:30] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:30] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kn
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ko
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kp
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kq
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kr
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ks
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kt
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ku
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kv
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kw
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kx
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ky
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kz
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kA
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kB
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kC
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kD
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kE
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kF
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kG
[11:53:31] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:31] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kH
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kI
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kJ
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kK
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kL
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kM
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kN
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kO
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kP
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kQ
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kR
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kS
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kT
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kU
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kV
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kW
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kX
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kY
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000kZ
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000l0
[11:53:32] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:32] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000l1
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000l2
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000l3
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000l4
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000l5
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000l6
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000l7
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000l8
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000l9
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000la
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lb
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lc
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ld
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000le
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lf
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lg
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lh
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000li
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lj
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lk
[11:53:33] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:33] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ll
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lm
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ln
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lo
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lp
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lq
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lr
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ls
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lt
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lu
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lv
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lw
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lx
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ly
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lz
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lA
[11:53:34] [Server thread/INFO]: Player611 has just earned the achievement [Taking Inventory]
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] Player611 has just earned the achievement [Taking Inventory]
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lB
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lC
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lD
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lE
[11:53:34] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:34] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lF
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lG
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lH
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lI
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lJ
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lK
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lL
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lM
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lN
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lO
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lP
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lQ
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lR
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lS
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lT
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lU
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lV
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lW
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lX
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lY
[11:53:35] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:35] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000lZ
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000m0
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000m1
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000m2
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000m3
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000m4
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000m5
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000m6
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000m7
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000m8
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000m9
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ma
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mb
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mc
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000md
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000me
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mf
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mg
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mh
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mi
[11:53:36] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:36] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mj
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mk
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ml
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mm
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mn
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mo
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mp
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mq
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mr
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000ms
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mt
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mu
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mv
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mw
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mx
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000my
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mz
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mA
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mB
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:53:37] [Client thread/INFO]: [CHAT] §c[CXClient] §f000000mC
[11:53:37] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
